Trial Id,Protocol #,fmt_Protocol#,Legacy Protocol ID,Product Name,Full Title,Short Title,Protocol Phase ,Protocol Status,Indication,Therapeutic Area,Operational TA,Registry,Pediatric / Non-Pediatric,Study Type,Study Design: Primary Purpose (Interventional),Study Design: Time Perspective (Observational),Study Design: Study Model (Observational),Planned Enrollment,Actual Enrollment,Actual Screened,Actual Rescreened,Actual Screen Failure,Actual Randomized / Dosed,Actual Early Terminated,% Enrollment Completed,Planned Sites,Active Sites,Legacy Company,CRO,COM/CPOM,Primary Contact,Medical Monitor,COPL/POOL,Study Site Engagement,EudraCT#,Expanded Access Availability / Status,Human Subjects Protection Review Board Status,Study Imposed by EMA Flag,Device/Product Not Approved or Cleared by US FDA,Wave,Prioritization,Tier Category,Source CTMS,Planned Primary Study Completion Date,Actual Primary Study Completion Date,Synopsis Planned Date,Synopsis Actual Date,Protocol Planned Date,Protocol Actual Date,First Site Activated Planned Date,First Site Activated Actual Date,FSS Planned Date,FSS Actual Date,FSI Planned Date,FSI Actual Date,FSFV Planned Date,FSFV Actual Date,LSI Planned Date,LSI Actual Date,LSI Avg Tx  Planned Date,LSI Avg Tx Actual Date,LSO Planned Date,LSO Actual Date,LSO 2 Planned Date,LSO 2 Actual Date,LSO 3 Planned Date,LSO 3 Actual Date,LSO 4 Planned Date,LSO 4 Actual Date,LSO Final Planned Date,LSO Final Actual Date,LSLV Planned Date,LSLV Actual Date,DBL Planned Date,DBL Actual Date,DBL 2  Planned Date,DBL 2 Actual Date,DBL 3 Planned Date,DBL 3  Actual Date,DBL 4 Planned Date,DBL 4 Actual Date,DBL Final Planned Date,DBL Final Actual Date,KA/Flash Planned Date,KA/Flash Actual Date,KA 2 10601 Planned Date,KA 2 Actual Date,KA 3 Planned Date,KA 3 Actual Date,KA 4  Planned Date,KA 4 Actual Date,KA Final  Planned Date,KA Final Actual Date,Topline Planned Date,Topline Actual Date,TFL Planned Date,TFL Actual Date,TLF Planned Date,TLF Actual Date,TLF 2 Planned Date,TLF 2 Actual Date,TLF 3 Planned Date,TLF 3 Actual Date,TLF 4 Planned Date,TLF 4 Actual Date,TLF Final Planned Date,TLF Final Actual Date,CSR Planned Date,CSR Actual Date,CSR 2  Planned Date,CSR 2  Actual Date,CSR 3  Planned Date,CSR 3 Actual Date,CSR 4 Planned Date,CSR 4 Actual Date,CSR Final Planned Date,CSR Final Actual Date,OA 1 Planned Date,OA 1 Actual Date,OA 2 Planned Date,OA 2 Actual Date,OA 3 Planned Date,OA 3 Actual Date,Trial Summary Planned Date,Trial Summary Actual Date,Oversight Needs Assessment Planned Date,Oversight Needs Assessment Actual Date,CDO Quality Risk Assessment Planned Date,CDO Quality Risk Assessment Actual Date,Primary Planned Date,Primary Actual Date
SPD535-107,SPD535-107,'SPD535-107,,,Dose Optimization Study,SPD535-107 Dose Optimization Study,I,Completed,Essential Thrombocythemia,,,Non-Registry,,Interventional,Dose-Ranging,,,30,0,0,0,0,0,0,0.00%,1,,,,Jeff Dragone,,,,,,,,N,No,,,,COSMOS Inactive,,,5/31/2010,5/20/2010,10/27/2010,9/2/2010,,,,,1/6/2011,1/6/2011,,,1/19/2011,1/19/2011,,,,,,,,,,,,,4/27/2011,4/27/2011,4/27/2011,5/31/2011,,,,,,,,,,,,,,,,,,,6/13/2011,6/13/2011,7/7/2011,7/1/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPD535-108,SPD535-108,'SPD535-108,,,Drug-Drug Interation study Heparin,SPD535-108 Drug-Drug Interation Heparin,I,Study Withdrawn,Essential Thrombocythemia,,,Non-Registry,,Interventional,Drug Interaction,,,30,0,0,0,0,0,0,0.00%,1,,,,,,,,,,,,N,No,,,,COSMOS Inactive,,,4/15/2015,,6/16/2015,,,,,,7/8/2015,,,,7/22/2015,,,,,,,,,,,,,,8/31/2015,,8/31/2015,,,,,,,,,,,,,,,,,,,,10/16/2015,,11/17/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPD535-109,SPD535-109,'SPD535-109,,,Drug-Drug Interaction study Aspirin,SPD535-109 Drug-Drug Interation Aspirin,I,Study Withdrawn,Essential Thrombocythemia,,,Non-Registry,,Interventional,Drug Interaction,,,36,0,0,0,0,0,0,0.00%,1,,,,"Rachael Grose-Hodge, Ronald Budhram",,,Scharmen Confer,,,,,N,No,,,,COSMOS Inactive,,,9/21/2011,,8/6/2014,,,,,,11/19/2014,,,,11/21/2014,,,,,,,,,,,,,,12/12/2014,,12/12/2014,,,,,,,,,,,,,,,,,,,,,,3/30/2015,,,,,,,,,,,,5/25/2015,,,,,,,,,,,,,,,,,,,,,,,
SPD535-110,SPD535-110,'SPD535-110,,,Exploratory evaluation of biomarkers,SPD535-110 Exploratory Biomarker,I,Study Terminated,Essential Thrombocythemia,,,Non-Registry,,Interventional,Multiple Dose,,,40,0,0,0,0,0,0,0.00%,1,,,,,Jeff Long,,,,,,,N,No,,,,COSMOS Inactive,,,2/2/2011,5/19/2011,7/1/2011,7/12/2011,,,,,9/8/2011,9/8/2011,,,10/7/2011,,,,,,,,,,,,,,10/20/2011,10/20/2011,10/20/2011,,,,,,,,,,,,,,,,,,,,1/30/2012,,2/10/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPD535-111,SPD535-111,'SPD535-111,,,Phase I Elderly PK Study,SPD535-111 Age/Gender PK,I,Study Withdrawn,Essential Thrombocythemia,,,Non-Registry,,Interventional,Healthy Volunteers,,,48,0,0,0,0,0,0,0.00%,1,,,,,,,,,,,,N,No,,,,COSMOS Inactive,,,5/5/2015,,6/16/2015,,,,,,7/16/2015,,,,7/30/2015,,,,,,,,,,,,,,9/9/2015,,9/9/2015,,,,,,,,,,,,,,,,,,,,12/3/2015,,1/4/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPD535-112,SPD535-112,'SPD535-112,,,Japanese Bridging Study,SPD535-112 Japanese Bridging,I,Study Withdrawn,Essential Thrombocythemia,,,Non-Registry,,Interventional,Healthy Volunteers,,,24,0,0,0,0,0,0,0.00%,1,,,,,,,,,,,,N,No,,,,COSMOS Inactive,,,5/19/2015,,6/30/2015,,,,,,7/28/2015,,,,8/11/2015,,,,,,,,,,,,,,9/21/2015,,9/21/2015,,,,,,,,,,,,,,,,,,,,12/15/2015,,1/14/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPD535-113,SPD535-113,'SPD535-113,,,ADME Study,SPD535-113 ADME,I,Completed,Essential Thrombocythemia,,,Non-Registry,,Interventional,Drug Metabolism Pharmacokinetics (DMPK),,,8,8,22,0,0,8,0,100.00%,1,,,,,,,,,,,,N,No,,,,COSMOS Inactive,,,7/13/2011,7/13/2011,3/30/2012,3/28/2012,,,,,7/18/2012,7/18/2012,,,7/18/2012,7/18/2012,,,,,,,,,,,,,7/30/2012,7/30/2012,7/30/2012,9/13/2012,,,,,,,,,,,,,,,,,,,9/20/2012,9/20/2012,10/12/2012,10/9/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPD535-114,SPD535-114,'SPD535-114,,,"A Phase I, Single Center, Open-label Study to Investigate the Effect a Dose Titration Regimen of SSP-1009G has on Platelet Response in Healthy Subjects",Effect of SSP-1009G on Platelet Response,I,Study Withdrawn,ARF following Bypass,,,Non-Registry,,Interventional,,,,40,0,0,0,0,0,0,0.00%,1,,,,,,,,,,,,N,No,,,,COSMOS Inactive,,,8/31/2012,,9/20/2012,,,,,,11/23/2012,,,,12/7/2012,,,,,,,,,,,,,,3/15/2013,,3/15/2013,,,,,,,,,,,,,,,,,,,,6/13/2013,,6/24/2013,,,,,,,,,,,,8/19/2013,,,,,,,,,,,,,,,,,,,,,,,
SPD535-201,SPD535-201,'SPD535-201,,,"A Randomized, Double-blind, Ph II study of SPD535 in dialysis patients with End Stage Renal Disease",Phase 2 fistula maturation POC study,II,Study Withdrawn,Essential Thrombocythemia,,,Non-Registry,,Interventional,Double-Blind,,,310,0,0,0,0,0,0,0.00%,50,,,,,,,,,,,,N,No,,,,COSMOS Inactive,,,2/9/2011,,4/29/2011,,,,,,8/11/2011,,,,7/12/2012,,,,,,,,,,,,,,12/27/2012,,12/27/2012,,,,,,,,,,,,,,,,,,,,2/25/2013,,4/1/2013,,,,,,,,,,,,5/27/2013,,,,,,,,,,,,,,,,,,,,,,,
SPD535-202,SPD535-202,'SPD535-202,,,Phase II Fistula/Graft Maintenance,Phase 2 vascular access maintenance,II,Study Withdrawn,Essential Thrombocythemia,,,Non-Registry,,Interventional,Proof of Concept,,,800,0,0,0,0,0,0,0.00%,100,,,,,,,,,,,,N,No,,,,COSMOS Inactive,,,8/18/2011,,9/7/2011,,,,,,12/5/2011,,,,12/2/2013,,,,,,,,,,,,,,11/23/2015,,11/23/2015,,,,,,,,,,,,,,,,,,,,1/1/2016,,1/28/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPD535-206,SPD535-206,'SPD535-206,,,"A Phase 2, Multicenter, Randomized, Placebo-Controlled, Single-Blind Study to Investigate the Effects of Platelet Lowering by SSP-1009G on the Patency of Arteriovenous Grafts in Subjects with End Stage Renal Disease",SPD535-206 graft flow and maintenance,II,Study Withdrawn,ESRD,,,Non-Registry,,Interventional,Double-Blind,,,156,2,2,0,0,0,0,1.28%,70,,,Clinical Research Management,Sharon Morriss,,,Scharmen Confer,"Diane Bedor, Jessica Moskey, Tandee Scott",,,,N,No,,,,COSMOS Inactive,,,3/23/2012,3/23/2012,5/11/2012,5/11/2012,,,,,10/16/2012,,,,7/23/2013,,,,,,,,,,,,,,7/22/2014,,7/22/2014,,,,,,,,,,,,,,,,,,,,10/2/2014,,11/6/2014,,,,,,,,,,,,1/1/2015,1/1/2049,,,,,,,,,,,,,,,,,,,,,,
SPD535-207,SPD535-207,'SPD535-207,,,"A randomized, single blind phase 2 study to evaluate safety and tolerability and characterize the pharmacodynamic and biomarker response profile of Rafigrelide in sickle cell disease","study to evaluate the safety, tolerabili",II,Study Withdrawn,Essential Thrombocythemia,,,Non-Registry,,Interventional,Randomized,,,20,0,0,0,0,0,0,0.00%,1,,,PRA,,,,,,,,,N,No,,,,COSMOS Inactive,,,2/15/2013,2/15/2013,5/10/2013,5/10/2013,,,,,8/30/2013,,,,2/14/2014,,,,,,,,,,,,,,5/9/2014,,5/9/2014,,,,,,,,,,,,,,,,,,,,7/1/2014,,8/5/2014,,,,,,,,,,,,9/30/2014,,,,,,,,,,,,,,,,,,,,,,,
SPD538-xxx,SPD538-xxx,'SPD538-xxx,,,SPD538-xxx Joint Development with Alba,SPD538-xxx Joint Dev.,x,Study Terminated,Reduction of Scarring,,,Non-Registry,,Non-Interventional_CDO Support,,,,999,0,0,0,0,0,0,0.00%,999,,,,,,,,,,,,N,No,,,,COSMOS Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPD541-101,SPD541-101,'SPD541-101,,,"Phase i randomised, single dose study in healthy volunteers to investigate the PK, bioavailability, safety and tolerance of SSP1053 compared to currently available formulations of meptazinol and placebo.",SPD541 FIM,I,Study Terminated,Pain,,,Non-Registry,,Interventional,Crossover,,,48,23,56,0,33,0,0,47.92%,1,,,,,,,,,,,,N,No,,,,COSMOS Inactive,,,2/6/2009,2/11/2009,2/12/2009,2/11/2009,,,,,4/15/2009,4/15/2009,,,6/27/2009,5/14/2009,,,,,,,,,,,,,6/29/2009,5/16/2009,6/29/2009,7/30/2009,,,,,,,,,,,,,,,,,,,8/17/2009,8/13/2009,9/4/2009,8/27/2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPD541-102,SPD541-102,'SPD541-102,,,"A Randomised, Double Blind, Placebo-Controlled, Crossover Phase I study to Investigate the Pharmacokinetics and Therapeutic Effects of IV meptazinol (meptid) vs comparator in a pain model setting in Healthy Volunteers.",Meptazinol (IV) vs active comparator,I,Completed,Pain,,,Non-Registry,,Interventional,,,,20,20,0,0,0,0,0,100.00%,1,,,,,,,Geoff Brooks,,,,,N,No,,,,COSMOS Inactive,,,3/4/2009,3/4/2009,5/14/2009,3/18/2009,,,,,7/27/2009,7/27/2009,,,11/16/2009,11/4/2009,,,,,,,,,,,,,12/2/2009,12/2/2009,12/2/2009,1/25/2010,,,,,,,,,,,,,,,,,,,2/26/2010,4/15/2010,4/6/2010,4/16/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPD543-xxx,SPD543-xxx,'SPD543-xxx,,,SPD543-xxx acquisition Feb 2009,SPD543-xxx acquisition Feb 2009,x,Study Withdrawn,ADHD,,,Non-Registry,,Non-Interventional_CDO Support,,,,999,0,0,0,0,0,0,0.00%,999,,,,,,,John Tobin,,,,,N,No,,,,COSMOS Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPD544-1xa,SPD544-1xa,'SPD544-1xa,,,A Phase I study to investigate the bioequivalence of Equasym 60mg od with Equasym 30mg bid,Bioequivalence study for higher strength,I,Study Withdrawn,ADHD,,,Non-Registry,,Interventional,Bioequivalence,,,36,0,0,0,0,0,0,0.00%,1,,,,,,,,,,,,N,No,,,,COSMOS Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPD544-4xa,SPD544-4xa,'SPD544-4xa,,,A Phase IV study to investigate the effect of long acting methylphenidate on academic performance,Ped Executive function study,IV,Study Withdrawn,ADHD,,,Non-Registry,,Non-Interventional_CDO Support,,,,999,0,0,0,0,0,0,0.00%,999,,,,,,,,,,,,N,No,,,,COSMOS Inactive,,,4/24/2009,,6/19/2009,,,,,,11/27/2009,,,,6/25/2010,,,,,,,,,,,,,,9/24/2010,,9/24/2010,,,,,,,,,,,,,,,,,,,,12/16/2010,,1/27/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPD544-4xb,SPD544-4xb,'SPD544-4xb,,,"A Phase IV, randomized, multi-centre, parallel group study designed to evaluate the efficacy and safety of Equasym and Medikinet in subjects aged 6 to 17 years with ADHD.",SPD544-4xb Rand ped comparator,IV,Study Withdrawn,ADHD,,,Non-Registry,,Non-Interventional_CDO Support,,,,999,0,0,0,0,0,0,0.00%,999,,,,,,,,,,,,N,No,,,,COSMOS Inactive,,,2/4/2010,,3/18/2010,,,,,,7/23/2010,,,,7/22/2011,,,,,,,,,,,,,,9/2/2011,,9/2/2011,,,,,,,,,,,,,,,,,,,,10/13/2011,,11/9/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPD544-101,SPD544-101,'SPD544-101,,,SPD544-101 A ~Phase I study to investigate the bioequivalence of Equasym 60mg OD with Equasym 30mg bid,Higher strength BE,I,Completed,ADHD,,,Non-Registry,,Interventional,Bioequivalence,,,28,28,71,0,43,28,1,100.00%,1,,,,Kerry Dennis,,Patrick Martin,"Antonia Coeshall, John Tobin",,,,,N,No,,,,COSMOS Inactive,,,5/27/2010,5/28/2010,6/30/2010,7/8/2010,,,,,9/20/2010,9/20/2010,,,9/24/2010,9/24/2010,,,,,,,,,,,,,10/2/2010,10/2/2010,10/2/2010,11/22/2010,,,,,,,,,,,,,,,,,,,1/12/2011,1/12/2011,1/12/2011,1/12/2011,,,,,,,,,,,3/9/2011,4/7/2011,,,,,,,,,,,,,,,,,,,,,,
SPD544-102,SPD544-102,'SPD544-102,,,Staedy state relative bioavailability study of methylphenidate Metadate CD 30mg capsule vs Ritalin LA 30mg capsule in healthy volunteers of both gendser under fasting conditions,Metadate Mexican BE study,I,Completed,ADHD,,,Non-Registry,,Interventional,Bioequivalence,,,26,26,30,0,4,26,2,100.00%,1,,,Parexel,"Jeff Dragone, Kerry Dennis",,,John Tobin,,,,,N,No,,,,COSMOS Inactive,,,1/12/2011,1/12/2011,7/28/2011,1/31/2011,,,,,12/1/2011,12/1/2011,,,12/1/2011,12/1/2011,,,,,,,,,,,,,12/22/2011,12/22/2011,12/22/2011,1/16/2012,,,,,,,,,,,,,,,,,,,1/13/2012,1/19/2012,1/27/2012,3/6/2012,,,,,,,,,,,7/6/2012,6/6/2012,,,,,,,,,,,,,,,,,,,,,,
SPD544-701,SPD544-701,'SPD544-701,,,"A Phase IV Multi-centre, non-interventional observational study evaluating Quasym LP in chidren and adolescents aged 6-17 years","SPD544-701 Ped, adlsc obs",IV,Study Withdrawn,ADHD,,,Non-Registry,,Non-Interventional_CDO Support,,,,400,0,0,0,0,0,0,0.00%,40,,,,,,,,,,,,N,No,,,,COSMOS Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPD544-xxx,SPD544-xxx,'SPD544-xxx,,,SPD544-xxx acquisition Feb 2009,SPD544-xxx acquisition Feb 2009,x,Study Withdrawn,ADHD,,,Non-Registry,,Non-Interventional_CDO Support,,,,999,0,0,0,0,0,0,0.00%,999,,,,,,,,,,,,N,No,,,,COSMOS Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPD545-1xd,SPD545-1xd,'SPD545-1xd,,,"open-label, randomized, 4-period crossover study, SSP-1104A administered to 3 specific sites in the GI (upper small intestine, lower small intestine, colon) and 1 standard oral administration",SPD545-1xd Site of absorption,I,Study Withdrawn,Pain,,,Non-Registry,,Interventional,,,,12,0,0,0,0,0,0,0.00%,1,,,,Kerry Dennis,,,Antonia Coeshall,,,,,N,No,,,,COSMOS Inactive,,,6/17/2011,,8/12/2011,,,,,,10/24/2011,,,,12/2/2011,,,,,,,,,,,,,,12/30/2011,,12/30/2011,,,,,,,,,,,,,,,,,,,,3/26/2012,,4/25/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPD545-1xe,SPD545-1xe,'SPD545-1xe,,,Phase I double blind cross sover study to investiage gut motility,SPD545-1xe Gut motility,I,Study Withdrawn,Pain,,,Non-Registry,,Interventional,,,,12,0,0,0,0,0,0,0.00%,1,,,,Kerry Dennis,,,Antonia Coeshall,,,,,N,No,,,,COSMOS Inactive,,,2/16/2011,,4/15/2011,,,,,,6/27/2011,,,,7/14/2011,,,,,,,,,,,,,,8/25/2011,,8/25/2011,,,,,,,,,,,,,,,,,,,,1/26/2012,,2/27/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPD545-3xa,SPD545-3xa,'SPD545-3xa,,,"A Phase III, Randomized, multi-center study to investigate the efficacy and safety of SPD545 in patients with chronic LBP.",SPD545-3xa Chronic Low Back Pain,III,Study Withdrawn,Pain,,,Non-Registry,,Interventional,,,,300,0,0,0,0,0,0,0.00%,40,,,,,,,,,,,,N,No,,,,COSMOS Inactive,,,3/30/2012,,5/11/2012,,,,,,10/19/2012,,,,7/26/2013,,,,,,,,,,,,,,10/18/2013,,10/18/2013,,,,,,,,,,,,,,,,,,,,12/26/2013,,1/23/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPD545-3xb,SPD545-3xb,'SPD545-3xb,,,"A Phase III, multi-center, randomized study to assess the efficacy and safety of SPD545 in  chronic LBP.",SPD545-3xb Chronic Low Back Pain,III,Study Withdrawn,Pain,,,Non-Registry,,Interventional,,,,300,0,0,0,0,0,0,0.00%,40,,,,,,,,,,,,N,No,,,,COSMOS Inactive,,,3/23/2012,,5/4/2012,,,,,,10/12/2012,,,,7/19/2013,,,,,,,,,,,,,,10/11/2013,,10/11/2013,,,,,,,,,,,,,,,,,,,,12/19/2013,,1/16/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPD545-3xc,SPD545-3xc,'SPD545-3xc,,,"A Phase III, Randomized, Multi-center study to investigate the efficacy and safety of SPD545 in chronic OA.",SPD545-3xc,III,Study Withdrawn,Pain,,,Non-Registry,,Interventional,,,,300,0,0,0,0,0,0,0.00%,40,,,,,,,,,,,,N,No,,,,COSMOS Inactive,,,3/23/2012,,5/4/2012,,,,,,10/12/2012,,,,7/19/2013,,,,,,,,,,,,,,10/11/2013,,10/11/2013,,,,,,,,,,,,,,,,,,,,12/19/2013,,1/16/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPD545-3xd,SPD545-3xd,'SPD545-3xd,,,"A Phase III, Randomized, Multi-center study to Investigate the Efficacy and safety of SPD545 in chronic LTS",SPD545-3xd Long Term Safety,III,Study Withdrawn,Pain,,,Non-Registry,,Interventional,,,,300,0,0,0,0,0,0,0.00%,40,,,,,,,,,,,,N,No,,,,COSMOS Inactive,,,3/23/2012,,5/4/2012,,,,,,10/12/2012,,,,7/19/2013,,,,,,,,,,,,,,10/11/2013,,10/11/2013,,,,,,,,,,,,,,,,,,,,12/19/2013,,1/16/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPD545-101,SPD545-101,'SPD545-101,,,SPD545-101 SAD,SPD545-1xa SAD study,I,Completed,Pain,,,Non-Registry,,Interventional,First In Man (FIM),,,56,56,191,0,135,56,0,100.00%,1,,,Clinical Development & Support Services Ltd,"Antonia Coeshall, Kerry Dennis, Richard Abbott",,,Alison McMorn,,,,,N,No,,,,COSMOS Inactive,,,9/24/2010,9/22/2010,11/29/2010,11/29/2010,,,,,2/3/2011,2/3/2011,,,5/10/2011,5/10/2011,,,,,,,,,,,,,5/11/2011,5/11/2011,5/11/2011,6/23/2011,,,,,,,,,,,,,,,,,,,7/19/2011,7/19/2011,8/3/2011,7/27/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPD545-102,SPD545-102,'SPD545-102,,,SPD545-102 MAD,SPD545-1xb MAD study,I,Study Withdrawn,Pain,,,Non-Registry,,Interventional,Healthy Volunteers,,,48,0,0,0,0,0,0,0.00%,1,,,,Antonia Coeshall,,,,,,,,N,No,,,,COSMOS Inactive,,,11/30/2010,10/1/2010,2/8/2011,,,,,,5/3/2011,,,,7/5/2011,,,,,,,,,,,,,,7/13/2011,,7/13/2011,,,,,,,,,,,,,,,,,,,,9/5/2011,,9/28/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPD545-103,SPD545-103,'SPD545-103,,,SPD545-103 Intranasal Abuse Liability,SPD545-1xb IN/IV PK study,I,Study Withdrawn,Pain,,,Non-Registry,,Interventional,Healthy Volunteers,,,18,0,0,0,0,0,0,0.00%,1,,,,Antonia Coeshall,,,,,,,,N,No,,,,COSMOS Inactive,,,2/25/2011,,3/25/2011,,,,,,6/6/2011,,,,8/1/2011,,,,,,,,,,,,,,9/9/2011,,9/9/2011,,,,,,,,,,,,,,,,,,,,12/9/2011,,12/20/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPD547-1xg,SPD547-1xg,'SPD547-1xg,,,"A Single Center, Open Label Randomized relative Bioavailability Study- this study was merged with the food effect study- no work done on 1xg, prior to cancellation",SPD547-1xg Relative Bioavailability,I,Study Withdrawn,ADHD,,,Non-Registry,,Interventional,Healthy Volunteers,,,18,0,0,0,0,0,0,0.00%,1,,,,,,,,,,,,N,No,,,,COSMOS Inactive,,,10/21/2010,,12/6/2010,,,,,,2/15/2011,,,,2/15/2011,,,,,,,,,,,,,,2/26/2011,,2/26/2011,,,,,,,,,,,,,,,,,,,,5/17/2011,,6/7/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPD547-3xa,SPD547-3xa,'SPD547-3xa,,,"A Phase III, Multi-Center, Randomized, Efficacy and Safety Study of SPD547 in Children with ADHD.",SPD547-3xa Child Piv 1 Efficacy,III,Study Withdrawn,ADHD,,,Non-Registry,,Interventional,,,,352,0,0,0,0,0,0,0.00%,45,,,,,,,,,,,,N,No,,,,COSMOS Inactive,,,5/3/2011,,12/20/2011,,,,,,5/7/2012,,,,1/14/2013,,,,,,,,,,,,,,3/18/2013,,3/18/2013,,,,,,,,,,,,,,,,,,,,5/8/2013,,6/12/2013,,,,,,,,,,,,8/7/2013,,,,,,,,,,,,,,,,,,,,,,,
SPD547-3xb,SPD547-3xb,'SPD547-3xb,,,"A Phase III, Multi-center, Randomized, Efficacy and Safety Study of SPD547 in Children with ADHD",SPD547-3xb Child Piv 2 Efficacy,III,Study Withdrawn,ADHD,,,Non-Registry,,Interventional,,,,176,0,0,0,0,0,0,0.00%,45,,,,,,,,,,,,N,No,,,,COSMOS Inactive,,,5/3/2011,,12/20/2011,,,,,,5/7/2012,,,,9/24/2012,,,,,,,,,,,,,,11/26/2012,,11/26/2012,,,,,,,,,,,,,,,,,,,,1/16/2013,,2/20/2013,,,,,,,,,,,,4/17/2013,,,,,,,,,,,,,,,,,,,,,,,
SPD547-3xc,SPD547-3xc,'SPD547-3xc,,,"A Phase III, Multi-Center, Randomized, Efficacy and Safety Study of SPD547 in Adolescents with ADHD.",SPD547-3xc Adolescent Piv 1 Efficacy,III,Study Withdrawn,ADHD,,,Non-Registry,,Interventional,,,,532,0,0,0,0,0,0,0.00%,45,,,,,,,,,,,,N,No,,,,COSMOS Inactive,,,5/3/2011,,12/20/2011,,,,,,5/7/2012,,,,8/19/2013,,,,,,,,,,,,,,12/2/2013,,12/2/2013,,,,,,,,,,,,,,,,,,,,1/22/2014,,2/26/2014,,,,,,,,,,,,4/23/2014,,,,,,,,,,,,,,,,,,,,,,,
SPD547-3xd,SPD547-3xd,'SPD547-3xd,,,"A Phase III, Multi-center study to assess the LTS of SPD547 in children and adolescents with ADHD",SPD547-3xd Child & Adol LTS,III,Study Withdrawn,ADHD,,,Non-Registry,,Interventional,,,,650,0,0,0,0,0,0,0.00%,135,,,,,,,,,,,,N,No,,,,COSMOS Inactive,,,5/3/2011,,12/20/2011,,,,,,5/7/2012,,,,1/6/2014,,,,,,,,,,,,,,1/5/2015,,1/5/2015,,,,,,,,,,,,,,,,,,,,2/25/2015,,4/1/2015,,,,,,,,,,,,5/27/2015,,,,,,,,,,,,,,,,,,,,,,,
SPD547-3xe,SPD547-3xe,'SPD547-3xe,,,"A Phase III, Randomized, Multicenter, efficacy and safety study of SPD547 and active comparitor in children and adolescents with ADHD",SPD547-3xe Active Comparitor Study,III,Study Withdrawn,ADHD,,,Non-Registry,,Interventional,,,,300,0,0,0,0,0,0,0.00%,40,,,,,,,,,,,,N,No,,,,COSMOS Inactive,,,5/3/2011,,6/21/2011,,,,,,10/17/2011,,,,12/10/2012,,,,,,,,,,,,,,4/29/2013,,4/29/2013,,,,,,,,,,,,,,,,,,,,6/19/2013,,7/24/2013,,,,,,,,,,,,9/18/2013,,,,,,,,,,,,,,,,,,,,,,,
SPD547-3xf,SPD547-3xf,'SPD547-3xf,,,"A Phase III, Multi-center, Long Term Mainentance of Efficacy study in Children and Adolescents with ADHD",SPD547-3xf EU LTME Study,III,Study Withdrawn,ADHD,,,Non-Registry,,Interventional,,,,300,0,0,0,0,0,0,0.00%,40,,,,,,,,,,,,N,No,,,,COSMOS Inactive,,,5/3/2011,,12/20/2011,,,,,,4/16/2012,,,,6/22/2013,,,,,,,,,,,,,,4/5/2014,,4/5/2014,,,,,,,,,,,,,,,,,,,,5/27/2014,,7/1/2014,,,,,,,,,,,,8/26/2014,,,,,,,,,,,,,,,,,,,,,,,
